SEZ2011,P1,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,0-5anni,6-19 anni,20-64 anni,over 65 anni,OBJECTID,PRO_COM,SEZ,TIPO_LOC,SHAPE_AREA,SHAPE_LEN,POP_2010,ACE,mappa2,mappa2bis,geometry,P1divSHAPE
151460003535.00000000,295,11,3,9,15,16,19,24,20,26,32,22,24,10,14,14,36,3.72881355932203,9.15254237288136,65.4237288135593,21.6949152542373,54272,15146,3535,1,12878.78207170000,569.25357205000,305.00000000000,83.00000000000,25,8.5300000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.150288,45.452273 9.151518,45.452672 9.152462,45.452963 9.152592,45.453004 9.152753,45.452732 9.151777,45.452445 9.152008,45.452096 9.151913,45.451916 9.150712,45.45153 9.150288,45.452273</coordinates></LinearRing></outerBoundaryIs></Polygon>",2.290589268128364
151460003536.00000000,204,4,3,7,9,8,9,10,27,15,19,17,15,15,16,8,22,1.96078431372549,9.31372549019608,66.1764705882353,22.5490196078431,54273,15146,3536,1,5777.31472960000,304.96888958500,218.00000000000,81.00000000000,21,10.2400000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.151518,45.452672 9.151216,45.453132 9.151147,45.453242 9.15213,45.453554 9.152462,45.452963 9.151518,45.452672</coordinates></LinearRing></outerBoundaryIs></Polygon>",3.531052219724305
151460003537.00000000,319,9,9,9,13,16,17,11,23,20,35,23,22,14,15,25,58,2.82131661442006,9.71786833855799,56.7398119122257,30.7210031347962,54274,15146,3537,1,13902.94617550000,495.10681872300,312.00000000000,81.00000000000,42,13.1300000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.153036,45.454536 9.1532,45.454246 9.153709,45.453335 9.152592,45.453004 9.152462,45.452963 9.15213,45.453554 9.152311,45.45361 9.151987,45.45419 9.153036,45.454536</coordinates></LinearRing></outerBoundaryIs></Polygon>",2.2944777025904557
151460003538.00000000,359,18,8,13,10,11,18,20,25,23,27,20,17,18,31,44,56,5.01392757660167,8.63509749303621,49.8607242339833,36.4902506963788,54275,15146,3538,1,12190.17080150000,495.70038198300,360.00000000000,81.00000000000,27,7.4800000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.15088,45.453041 9.150583,45.453069 9.150321,45.452987 9.149978,45.45353 9.150525,45.453719 9.151987,45.45419 9.152311,45.45361 9.15213,45.453554 9.151147,45.453242 9.151216,45.453132 9.15088,45.453041</coordinates></LinearRing></outerBoundaryIs></Polygon>",2.94499565138025
151460003539.00000000,341,9,12,6,7,9,21,31,33,23,19,24,15,22,27,31,52,2.63929618768328,7.33137829912024,57.7712609970675,32.258064516129,54276,15146,3539,1,8935.55545136000,469.46555032500,340.00000000000,81.00000000000,41,11.7800000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.149629,45.453416 9.149978,45.45353 9.150321,45.452987 9.150583,45.453069 9.15088,45.453041 9.151216,45.453132 9.151518,45.452672 9.150288,45.452273 9.149629,45.453416</coordinates></LinearRing></outerBoundaryIs></Polygon>",3.8162149164224535
151460003540.00000000,160,8,2,4,2,6,16,16,21,12,15,8,9,11,4,11,15,5,5,71.25,18.75,54277,15146,3540,1,4810.55585296000,344.60957290300,158.00000000000,81.00000000000,23,14.4700000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.149535,45.452747 9.149197,45.453277 9.149629,45.453416 9.150288,45.452273 9.149881,45.452153 9.149535,45.452747</coordinates></LinearRing></outerBoundaryIs></Polygon>",3.3260189651794567
151460003541.00000000,247,6,9,6,6,10,11,15,17,18,22,16,14,16,19,17,45,2.42914979757085,8.50202429149798,56.2753036437247,32.7935222672065,54278,15146,3541,1,8506.71008180000,380.60791821100,253.00000000000,83.00000000000,23,9.2400000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.148146,45.452306 9.149535,45.452747 9.149881,45.452153 9.14935,45.45198 9.148507,45.45171 9.148146,45.452306</coordinates></LinearRing></outerBoundaryIs></Polygon>",2.903590196737202
151460003542.00000000,366,16,13,16,13,20,7,22,29,21,34,18,24,18,34,23,58,4.37158469945355,11.4754098360656,52.7322404371585,31.4207650273224,54279,15146,3542,1,7660.08682944000,366.70218895700,363.00000000000,83.00000000000,33,8.9900000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.147814,45.452834 9.149197,45.453277 9.149535,45.452747 9.148146,45.452306 9.147814,45.452834</coordinates></LinearRing></outerBoundaryIs></Polygon>",4.778013724248566
151460003543.00000000,333,11,11,13,10,13,11,24,17,22,31,27,15,16,24,28,60,3.3033033033033,10.2102102102102,52.8528528528529,33.6336336336336,54328,15146,3543,1,5991.94584216000,360.12662990700,349.00000000000,83.00000000000,27,8.0100000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.147318,45.452678 9.147814,45.452834 9.148146,45.452306 9.148507,45.45171 9.147984,45.451542 9.147318,45.452678</coordinates></LinearRing></outerBoundaryIs></Polygon>",5.557460110152778
151460003544.00000000,518,24,23,24,24,24,31,29,46,50,48,43,27,26,24,26,49,4.63320463320463,13.7065637065637,62.5482625482625,19.1119691119691,54329,15146,3544,1,19660.52602450000,743.06580768500,558.00000000000,83.00000000000,80,15.5000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.145701,45.450841 9.145162,45.451726 9.14566,45.45187 9.145875,45.451527 9.146786,45.451827 9.146455,45.452389 9.147318,45.452678 9.147984,45.451542 9.146421,45.451068 9.145701,45.450841</coordinates></LinearRing></outerBoundaryIs></Polygon>",2.6347209599300316
151460003545.00000000,292,13,4,14,6,9,10,12,33,17,24,21,18,13,20,21,57,4.45205479452055,8.21917808219178,53.7671232876712,33.5616438356164,54330,15146,3545,1,6388.83804256000,375.39926349600,310.00000000000,83.00000000000,63,21.8800000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.145043,45.451916 9.145582,45.452101 9.146455,45.452389 9.146786,45.451827 9.145875,45.451527 9.14566,45.45187 9.145162,45.451726 9.145043,45.451916</coordinates></LinearRing></outerBoundaryIs></Polygon>",4.57047115695855
151460003546.00000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100,54331,15146,3546,1,5707.32987693000,374.20325862500,1.00000000000,83.00000000000,0,0.0000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.146622,45.449242 9.14676,45.449002 9.147343,45.448012 9.146883,45.447865 9.146672,45.448255 9.146168,45.449097 9.146622,45.449242</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.017521328214129876
151460003547.00000000,82,0,4,1,1,3,5,5,11,6,6,11,3,6,5,5,10,0,7.31707317073171,68.2926829268293,24.390243902439,54332,15146,3547,1,25736.70570820000,653.91179241200,91.00000000000,79.00000000000,16,19.5100000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.142766,45.451196 9.143626,45.451461 9.144818,45.451853 9.145043,45.451916 9.145162,45.451726 9.145701,45.450841 9.144556,45.450476 9.143397,45.450105 9.143172,45.45045 9.142766,45.451196</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.3186110954902589
151460003548.00000000,134,7,6,7,0,4,15,6,12,11,9,8,13,8,5,6,17,5.22388059701493,9.70149253731343,64.1791044776119,20.8955223880597,54333,15146,3548,1,4016.11030386000,277.77743322800,126.00000000000,81.00000000000,41,30.6000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.143449,45.451684 9.14363,45.451872 9.144616,45.452161 9.144818,45.451853 9.143626,45.451461 9.143449,45.451684</coordinates></LinearRing></outerBoundaryIs></Polygon>",3.3365617441136695
151460003549.00000000,299,15,4,14,13,6,7,15,25,15,28,15,9,13,22,36,62,5.01672240802676,10.3678929765886,44.4816053511706,40.1337792642141,54334,15146,3549,1,21264.08067000000,721.80046065000,244.00000000000,81.00000000000,24,7.9700000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.142408,45.451773 9.142115,45.452283 9.144455,45.452966 9.145043,45.451916 9.144818,45.451853 9.144616,45.452161 9.14363,45.451872 9.143449,45.451684 9.143626,45.451461 9.142766,45.451196 9.142408,45.451773</coordinates></LinearRing></outerBoundaryIs></Polygon>",1.4061270959239642
151460003550.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54335,15146,3550,1,13847.08324000000,534.65316641900,0.00000000000,81.00000000000,0,0.0000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.141781,45.452877 9.144106,45.45354 9.144164,45.453456 9.144455,45.452966 9.142115,45.452283 9.141781,45.452877</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.0
151460003551.00000000,132,3,7,8,3,1,2,8,6,7,13,6,3,7,13,20,25,2.27272727272727,13.6363636363636,40.1515151515152,43.9393939393939,54336,15146,3551,1,32021.04431990000,981.05843023700,182.00000000000,81.00000000000,3,2.2700000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.145043,45.451916 9.144455,45.452966 9.144164,45.453456 9.146143,45.454034 9.146939,45.454284 9.147259,45.453759 9.147505,45.453327 9.147814,45.452834 9.147318,45.452678 9.146984,45.453273 9.145828,45.452955 9.145898,45.452773 9.145318,45.452583 9.145582,45.452101 9.145043,45.451916</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.4122289038461074
151460003552.00000000,221,15,18,6,10,4,5,12,26,32,9,20,6,5,12,15,26,6.78733031674208,15.3846153846154,53.8461538461539,23.9819004524887,54337,15146,3552,1,10265.44802590000,446.70267762700,167.00000000000,81.00000000000,19,8.5600000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.145582,45.452101 9.145318,45.452583 9.145898,45.452773 9.145828,45.452955 9.146984,45.453273 9.147318,45.452678 9.146455,45.452389 9.145582,45.452101</coordinates></LinearRing></outerBoundaryIs></Polygon>",2.152852943606661
151460003553.00000000,200,9,5,9,5,7,6,12,10,14,17,15,7,19,20,21,24,4.5,9.5,53.5,32.5,54338,15146,3553,1,9152.56355136000,430.31049537700,207.00000000000,81.00000000000,7,3.5000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.147505,45.453327 9.149354,45.453891 9.149629,45.453416 9.149197,45.453277 9.147814,45.452834 9.147505,45.453327</coordinates></LinearRing></outerBoundaryIs></Polygon>",2.185180128798795
151460003554.00000000,219,8,11,6,7,7,11,14,17,13,15,9,13,9,24,24,31,3.65296803652968,10.958904109589,49.3150684931507,36.0730593607306,54339,15146,3554,1,7847.03783680000,415.03281411600,228.00000000000,81.00000000000,18,8.2200000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.147259,45.453759 9.149132,45.454292 9.149354,45.453891 9.147505,45.453327 9.147259,45.453759</coordinates></LinearRing></outerBoundaryIs></Polygon>",2.7908620367925687
151460003555.00000000,199,7,7,4,4,7,6,7,7,23,12,8,11,16,20,21,39,3.51758793969849,7.53768844221105,48.7437185929648,40.2010050251256,54340,15146,3555,1,11813.97623010000,460.31376934000,224.00000000000,81.00000000000,15,7.5400000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.149629,45.453416 9.149354,45.453891 9.149132,45.454292 9.148876,45.454719 9.149809,45.454957 9.150525,45.453719 9.149978,45.45353 9.149629,45.453416</coordinates></LinearRing></outerBoundaryIs></Polygon>",1.6844455763588038
151460003556.00000000,373,18,17,10,14,10,16,18,37,27,25,25,18,29,24,24,61,4.82573726541555,10.9919571045576,54.9597855227882,29.2225201072386,54341,15146,3556,1,25830.38009630000,714.48082623400,373.00000000000,81.00000000000,37,9.9700000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.149809,45.454957 9.151094,45.455325 9.151315,45.454939 9.152507,45.455293 9.152593,45.455165 9.153036,45.454536 9.151987,45.45419 9.150525,45.453719 9.149809,45.454957</coordinates></LinearRing></outerBoundaryIs></Polygon>",1.4440360482865264
151460003557.00000000,188,12,4,6,8,9,9,8,10,14,12,20,11,12,14,16,23,6.38297872340426,9.57446808510638,55.8510638297872,28.1914893617021,54342,15146,3557,1,11150.00380880000,422.30233997100,202.00000000000,81.00000000000,20,10.3100000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.150796,45.455874 9.151998,45.456204 9.152507,45.455293 9.151315,45.454939 9.151094,45.455325 9.150796,45.455874</coordinates></LinearRing></outerBoundaryIs></Polygon>",1.6860980787434654
151460003558.00000000,59,3,5,3,1,4,4,1,5,2,6,6,4,6,6,3,0,5.08474576271187,15.2542372881356,64.4067796610169,15.2542372881356,54343,15146,3558,1,23190.06114480000,702.49510758300,60.00000000000,81.00000000000,2,3.3900000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.149142,45.456143 9.151606,45.456851 9.15183,45.456485 9.151998,45.456204 9.150796,45.455874 9.151094,45.455325 9.149809,45.454957 9.149142,45.456143</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.2544193377999342
151460003559.00000000,208,12,12,5,6,4,4,11,18,15,15,7,7,13,21,17,41,5.76923076923077,11.0576923076923,45.1923076923077,37.9807692307692,54344,15146,3559,1,11069.93654810000,438.22712552600,224.00000000000,81.00000000000,7,3.3500000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.14854,45.455281 9.148189,45.455866 9.149142,45.456143 9.149809,45.454957 9.148876,45.454719 9.14854,45.455281</coordinates></LinearRing></outerBoundaryIs></Polygon>",1.8789628928424191
151460003560.00000000,27,0,1,0,1,0,0,3,5,4,2,1,3,3,1,2,1,0,7.40740740740741,77.7777777777778,14.8148148148148,54345,15146,3560,1,18756.00857100000,552.23286449800,35.00000000000,81.00000000000,13,43.3300000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.146939,45.454284 9.146687,45.454747 9.14854,45.455281 9.148876,45.454719 9.149132,45.454292 9.147259,45.453759 9.146939,45.454284</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.14395386895774095
151460003561.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54346,15146,3561,1,11063.94088620000,453.35282771000,0.00000000000,81.00000000000,0,0.0000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.14635,45.455339 9.146541,45.455398 9.148189,45.455866 9.14854,45.455281 9.146687,45.454747 9.14635,45.455339</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.0
151460003562.00000000,121,6,13,6,9,2,2,6,3,11,13,6,1,1,14,13,15,4.95867768595041,23.1404958677686,37.1900826446281,34.7107438016529,54347,15146,3562,1,8803.14744016000,391.78692900900,117.00000000000,81.00000000000,13,10.5700000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.145819,45.454585 9.145525,45.4551 9.14635,45.455339 9.146687,45.454747 9.146939,45.454284 9.146143,45.454034 9.145819,45.454585</coordinates></LinearRing></outerBoundaryIs></Polygon>",1.3745083883066347
151460003563.00000000,137,4,6,2,4,0,3,6,9,9,10,5,5,7,14,23,30,2.91970802919708,8.75912408759124,39.4160583941606,48.9051094890511,54348,15146,3563,1,9975.83259624000,455.47944245400,157.00000000000,81.00000000000,8,5.8400000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.14353,45.454531 9.144,45.45467 9.145019,45.454947 9.145525,45.4551 9.145819,45.454585 9.143803,45.454054 9.14353,45.454531</coordinates></LinearRing></outerBoundaryIs></Polygon>",1.3733189553685654
151460003564.00000000,212,4,10,12,4,7,7,8,11,16,15,14,9,11,26,30,28,1.88679245283019,12.2641509433962,46.2264150943396,39.622641509434,54349,15146,3564,1,11624.96124400000,474.16365385400,222.00000000000,81.00000000000,9,4.3300000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.143803,45.454054 9.145819,45.454585 9.146143,45.454034 9.144164,45.453456 9.144106,45.45354 9.143803,45.454054</coordinates></LinearRing></outerBoundaryIs></Polygon>",1.823661993793052
151460003565.00000000,274,16,15,16,9,4,9,7,10,23,25,13,16,15,26,37,33,5.83941605839416,14.5985401459854,44.5255474452555,35.036496350365,54350,15146,3565,1,12202.80496020000,516.00581813600,314.00000000000,81.00000000000,11,4.0100000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.141486,45.453404 9.143803,45.454054 9.144106,45.45354 9.141781,45.452877 9.141486,45.453404</coordinates></LinearRing></outerBoundaryIs></Polygon>",2.245385392077177
151460003566.00000000,164,12,11,4,3,7,3,5,12,16,10,15,4,12,15,20,15,7.31707317073171,10.9756097560976,51.219512195122,30.4878048780488,54351,15146,3566,1,10784.06689770000,500.56704940600,183.00000000000,81.00000000000,12,7.2700000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.141234,45.453855 9.14353,45.454531 9.143803,45.454054 9.141486,45.453404 9.141427,45.453529 9.141234,45.453855</coordinates></LinearRing></outerBoundaryIs></Polygon>",1.520762079424577
151460003567.00000000,190,8,17,12,8,9,3,2,12,15,16,9,5,10,14,23,27,4.21052631578947,19.4736842105263,42.6315789473684,33.6842105263158,54352,15146,3567,1,15469.54521750000,695.45710968600,200.00000000000,81.00000000000,15,8.1100000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.140697,45.454733 9.141305,45.454898 9.141261,45.454957 9.141718,45.455077 9.142016,45.454511 9.142475,45.454624 9.143284,45.45486 9.143801,45.455011 9.144,45.45467 9.14353,45.454531 9.141234,45.453855 9.140957,45.454326 9.140697,45.454733</coordinates></LinearRing></outerBoundaryIs></Polygon>",1.2282196879651095
151460003568.00000000,368,16,18,12,15,13,18,17,26,29,21,22,21,24,23,31,62,4.34782608695652,12.2282608695652,51.9021739130435,31.5217391304348,54353,15146,3568,1,23207.25712300000,732.07876930700,391.00000000000,81.00000000000,20,5.4600000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.140697,45.454733 9.140412,45.455208 9.143206,45.456043 9.143801,45.455011 9.143284,45.45486 9.142475,45.454624 9.142016,45.454511 9.141718,45.455077 9.141261,45.454957 9.141305,45.454898 9.140697,45.454733</coordinates></LinearRing></outerBoundaryIs></Polygon>",1.585710875049023
151460003569.00000000,169,11,16,7,5,5,3,9,7,16,20,15,7,10,10,10,18,6.50887573964497,16.5680473372781,54.4378698224852,22.4852071005917,54354,15146,3569,1,14129.58529540000,501.46478666000,187.00000000000,81.00000000000,7,4.0700000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.143206,45.456043 9.144224,45.456329 9.144365,45.45608 9.145019,45.454947 9.144,45.45467 9.143801,45.455011 9.143206,45.456043</coordinates></LinearRing></outerBoundaryIs></Polygon>",1.196071904920092
151460003570.00000000,252,7,9,9,11,6,4,3,16,18,21,24,8,9,15,33,59,2.77777777777778,11.5079365079365,43.2539682539683,42.4603174603175,54355,15146,3570,1,12573.86171130000,528.45895282800,279.00000000000,81.00000000000,16,6.4000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.144365,45.45608 9.144795,45.456198 9.145047,45.455765 9.146151,45.456084 9.146541,45.455398 9.14635,45.455339 9.145525,45.4551 9.145019,45.454947 9.144365,45.45608</coordinates></LinearRing></outerBoundaryIs></Polygon>",2.0041575594356202
151460003571.00000000,325,18,15,10,7,13,13,14,21,28,24,23,23,19,15,16,66,5.53846153846154,9.84615384615385,54.7692307692308,29.8461538461538,54356,15146,3571,1,8835.79090106000,423.05605032400,337.00000000000,81.00000000000,61,18.6500000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.144224,45.456329 9.145251,45.456631 9.145774,45.456766 9.146151,45.456084 9.145047,45.455765 9.144795,45.456198 9.144365,45.45608 9.144224,45.456329</coordinates></LinearRing></outerBoundaryIs></Polygon>",3.678221945711853
151460003572.00000000,176,8,10,4,2,8,12,19,13,16,12,9,10,12,12,7,22,4.54545454545455,9.09090909090909,63.0681818181818,23.2954545454545,54357,15146,3572,1,22660.33857490000,601.86230457200,190.00000000000,81.00000000000,36,20.0000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.146151,45.456084 9.145774,45.456766 9.146207,45.456894 9.147418,45.457216 9.147613,45.456878 9.147822,45.456535 9.148189,45.455866 9.146541,45.455398 9.146151,45.456084</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.7766874242335837
151460003573.00000000,276,14,11,9,7,13,14,22,17,19,23,19,19,19,14,17,39,5.07246376811594,9.78260869565217,59.7826086956522,25.3623188405797,54358,15146,3573,1,22752.48548670000,733.59361138400,284.00000000000,81.00000000000,22,7.9700000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.147822,45.456535 9.148647,45.456767 9.150512,45.457312 9.151198,45.45751 9.151467,45.457061 9.151606,45.456851 9.149142,45.456143 9.148189,45.455866 9.147822,45.456535</coordinates></LinearRing></outerBoundaryIs></Polygon>",1.213054284382848
151460003574.00000000,38,0,2,1,2,1,1,1,0,3,7,1,3,7,2,0,7,0,13.1578947368421,63.1578947368421,23.6842105263158,54359,15146,3574,1,5953.74240980000,322.56007289100,43.00000000000,81.00000000000,1,2.6300000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.150167,45.457911 9.15001,45.458178 9.150709,45.458365 9.151021,45.457799 9.151136,45.457616 9.151198,45.45751 9.150512,45.457312 9.150167,45.457911</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.6382540154483524
151460003575.00000000,163,3,7,5,2,5,3,6,15,19,17,9,8,6,8,16,34,1.84049079754601,8.58895705521472,53.9877300613497,35.5828220858896,54360,15146,3575,1,6716.54918068000,445.62649767200,168.00000000000,81.00000000000,24,14.7200000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.149808,45.457808 9.150167,45.457911 9.150512,45.457312 9.148647,45.456767 9.148533,45.456957 9.149323,45.457366 9.149957,45.457528 9.149808,45.457808</coordinates></LinearRing></outerBoundaryIs></Polygon>",2.4268414570515726
151460003576.00000000,294,13,8,11,13,9,19,13,24,20,26,23,17,17,11,15,55,4.42176870748299,10.8843537414966,57.1428571428571,27.5510204081633,54361,15146,3576,1,23842.92846220000,810.10208128500,299.00000000000,81.00000000000,45,15.0500000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.149246,45.45865 9.150709,45.458365 9.15001,45.458178 9.150167,45.457911 9.149808,45.457808 9.149957,45.457528 9.149323,45.457366 9.148533,45.456957 9.148647,45.456767 9.147822,45.456535 9.147613,45.456878 9.148478,45.457799 9.148195,45.45831 9.149246,45.45865</coordinates></LinearRing></outerBoundaryIs></Polygon>",1.2330700084349977
151460003577.00000000,271,8,8,4,7,10,13,19,23,26,23,16,19,17,16,13,49,2.9520295202952,7.01107011070111,61.2546125461255,28.7822878228782,54362,15146,3577,1,11761.65625570000,506.68391363500,288.00000000000,81.00000000000,39,14.3400000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.146725,45.458377 9.147104,45.458472 9.14732,45.458362 9.147495,45.45811 9.148195,45.45831 9.148478,45.457799 9.147613,45.456878 9.147418,45.457216 9.146725,45.458377</coordinates></LinearRing></outerBoundaryIs></Polygon>",2.3040972640963426
151460003578.00000000,195,4,4,7,12,6,8,11,14,10,15,23,14,13,11,9,34,2.05128205128205,11.7948717948718,58.4615384615385,27.6923076923077,54363,15146,3578,1,12374.79835530000,567.10834115700,200.00000000000,81.00000000000,11,5.5800000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.146288,45.45918 9.149246,45.45865 9.148195,45.45831 9.147495,45.45811 9.14732,45.458362 9.147104,45.458472 9.146725,45.458377 9.146475,45.458825 9.146288,45.45918</coordinates></LinearRing></outerBoundaryIs></Polygon>",1.5757832523912076
151460003579.00000000,268,10,12,13,18,11,8,9,23,24,20,19,14,17,19,10,41,3.73134328358209,16.044776119403,54.1044776119403,26.1194029850746,54364,15146,3579,1,15301.21172820000,532.87125610400,274.00000000000,81.00000000000,29,10.7400000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.145775,45.45772 9.146193,45.458715 9.146475,45.458825 9.146725,45.458377 9.147418,45.457216 9.146207,45.456894 9.145775,45.45772</coordinates></LinearRing></outerBoundaryIs></Polygon>",1.7514952721429138
151460003580.00000000,283,0,0,0,0,2,6,6,11,15,20,12,22,13,22,18,136,0,0,37.8091872791519,62.1908127208481,54365,15146,3580,1,39684.76251500000,958.34586935700,297.00000000000,81.00000000000,7,2.6700000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.145206,45.459376 9.146288,45.45918 9.146475,45.458825 9.146193,45.458715 9.145775,45.45772 9.146207,45.456894 9.145774,45.456766 9.145251,45.456631 9.143439,45.459688 9.144043,45.459582 9.145206,45.459376</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.7131200543105984
151460003581.00000000,179,2,0,2,0,0,2,1,2,3,2,2,7,5,6,19,126,1.11731843575419,1.11731843575419,13.4078212290503,84.3575418994413,54366,15146,3581,1,210688.52182100000,1985.05883909000,159.00000000000,81.00000000000,4,2.9000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.13706,45.460935 9.138062,45.460626 9.140089,45.460252 9.141971,45.45994 9.143439,45.459688 9.145251,45.456631 9.144224,45.456329 9.143206,45.456043 9.140412,45.455208 9.140033,45.455934 9.139521,45.456822 9.138737,45.458136 9.13706,45.460935</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.08495954048796146
151460003582.00000000,428,16,7,13,14,17,21,16,40,33,30,32,31,26,30,46,56,3.73831775700935,7.94392523364486,57.4766355140187,30.8411214953271,54367,15146,3582,1,24893.23718620000,842.25679475900,454.00000000000,79.00000000000,53,12.5000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.133571,45.458797 9.13312,45.459655 9.133411,45.459736 9.134204,45.459937 9.135858,45.460388 9.137011,45.460625 9.136904,45.459761 9.136081,45.459767 9.13448,45.459368 9.134635,45.459065 9.133571,45.458797</coordinates></LinearRing></outerBoundaryIs></Polygon>",1.7193424736147587
151460003583.00000000,120,8,8,5,0,6,5,6,15,7,11,8,3,4,6,14,14,6.66666666666667,10.8333333333333,54.1666666666667,28.3333333333333,54368,15146,3583,1,16223.74732830000,673.05010711200,117.00000000000,79.00000000000,9,7.5000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.136081,45.459767 9.136904,45.459761 9.136841,45.459269 9.133743,45.458468 9.133571,45.458797 9.134635,45.459065 9.13448,45.459368 9.136081,45.459767</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.7396564897844361
151460003584.00000000,111,1,6,5,5,3,3,6,9,10,10,8,4,3,11,14,13,0.900900900900901,14.4144144144144,50.4504504504505,34.2342342342342,54369,15146,3584,1,15299.97120330000,499.10094115100,129.00000000000,79.00000000000,7,6.3100000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.13312,45.459655 9.133571,45.458797 9.133743,45.458468 9.132449,45.458129 9.131814,45.459327 9.132145,45.459411 9.13312,45.459655</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.7254915615531274
151460003585.00000000,209,14,12,11,3,5,8,20,29,21,22,17,9,7,6,4,21,6.69856459330144,12.4401913875598,66.0287081339713,14.8325358851675,54370,15146,3585,1,21054.18646920000,580.80894458500,225.00000000000,79.00000000000,47,22.4900000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.131814,45.459327 9.132449,45.458129 9.13071,45.457673 9.130001,45.458855 9.130492,45.458982 9.131814,45.459327</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.9926766835932815
151460003586.00000000,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,0,16.6666666666667,16.6666666666667,66.6666666666667,54371,15146,3586,1,14638.74539580000,486.89280886700,9.00000000000,79.00000000000,0,0.0000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.132449,45.458129 9.133743,45.458468 9.13435,45.457338 9.133053,45.456982 9.132449,45.458129</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.040987119030852594
